topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4283799942,301,auto,Biomarkers,and,immune repertoire metrics,Biomarkers and immune repertoire metrics,0.50676495
MT2022_2025,W4283799942,302,auto,Single,-,cell transcriptomic sequencing,Single - cell transcriptomic sequencing,0.5596543
MT2022_2025,W4283799942,303,auto,Epigenetic,balance,of gene expression,Epigenetic balance of gene expression,0.7198447
MT2022_2025,W4283799942,304,auto,Epigenomics,:,technologies and applications,Epigenomics : technologies and applications,0.53316164
MT2022_2025,W4283799942,305,auto,Noninvasive,epigenomic,molecular phenotyping of,Noninvasive epigenomic molecular phenotyping of,0.7299224
MT2022_2025,W4283799942,306,auto,Same,-,day genomic and,Same - day genomic and,0.6425979
MT2022_2025,W4283799942,307,auto,Single,-,cell DNA methylome,Single - cell DNA methylome,0.5418961
MT2022_2025,W4283799942,308,auto,New,twists,in detecting mRNA,New twists in detecting mRNA,0.7823456
MT2022_2025,W4283799942,309,auto,Genomewide,measurement,of RNA secondary,Genomewide measurement of RNA secondary,0.6753743
MT2022_2025,W4283799942,310,auto,High,-,throughput nuclease probing,High - throughput nuclease probing,0.55716
MT2022_2025,W4283799942,311,auto,Using,protein,interaction profile sequencing,Using protein interaction profile sequencing,0.64290166
MT2022_2025,W4283799942,312,auto,In,vivo,genome - wide,In vivo genome - wide,0.7004615
MT2022_2025,W4283799942,313,auto,Genome,-,wide profiling of,Genome - wide profiling of,0.56107163
MT2022_2025,W4283799942,314,auto,Mapping,circular,RNA structures in,Mapping circular RNA structures in,0.58872926
MT2022_2025,W4283799942,315,auto,Analysis,of,RNA conformation in,Analysis of RNA conformation in,0.6237781
MT2022_2025,W4283799942,316,auto,10.1016/j.xpro.2021.100477,STAR,Protoc 2 100477,10.1016/j.xpro.2021.100477 STAR Protoc 2 100477,0.38562125
MT2022_2025,W4283799942,317,auto,Mapping,RNA,- RNA interactome,Mapping RNA - RNA interactome,0.7619422
MT2022_2025,W4283799942,318,auto,Genome,-,wide identification of,Genome - wide identification of,0.59671795
MT2022_2025,W4283799942,319,auto,The,molecular,taxonomy of primary,The molecular taxonomy of primary,0.74543613
MT2022_2025,W4283799942,320,auto,Cell,10.1016/j.cell.2015.10.025,2015 163,Cell 10.1016/j.cell.2015.10.025 2015 163,0.5048102
MT2022_2025,W4283799942,321,auto,Single,-,nucleotide - resolution,Single - nucleotide - resolution,0.6139722
MT2022_2025,W4283799942,322,auto,Baseresolution,mapping,reveals distinct m,Baseresolution mapping reveals distinct m,0.6788096
MT2022_2025,W4283799942,323,auto,Transcriptomewide,mapping,of internal N,Transcriptomewide mapping of internal N,0.72673494
MT2022_2025,W4283799942,324,auto,Widespread,occurrence,of 5 -,Widespread occurrence of 5 -,0.7522845
MT2022_2025,W4283799942,325,auto,Deciphering,the,""" m( 6","Deciphering the "" m( 6",0.7139717
MT2022_2025,W4283799942,326,auto,Singlebase,mapping,of m (,Singlebase mapping of m (,0.75164837
MT2022_2025,W4283799942,327,auto,Non-redundant,tRNA,reference sequences for,Non-redundant tRNA reference sequences for,0.69826204
MT2022_2025,W4283799942,328,auto,Dual,isoform,sequencing reveals complex,Dual isoform sequencing reveals complex,0.6950122
MT2022_2025,W4283799942,329,auto,Systematic,mapping,of RNA -,Systematic mapping of RNA -,0.7331637
MT2022_2025,W4283799942,330,auto,The,Xist,lncRNA exploits three,The Xist lncRNA exploits three,0.68171936
MT2022_2025,W4283799942,331,auto,Promoter,-,bound trinucleotide repeat,Promoter - bound trinucleotide repeat,0.5877504
MT2022_2025,W4283799942,332,auto,Enhancer,-,associated long non-coding,Enhancer - associated long non-coding,0.54436785
MT2022_2025,W4283799942,333,auto,Genomic,maps,of long noncoding,Genomic maps of long noncoding,0.71762955
MT2022_2025,W4283799942,334,auto,The,genomic,binding sites of,The genomic binding sites of,0.6958495
MT2022_2025,W4283799942,335,auto,Diagnosis,of,genetic white matter,Diagnosis of genetic white matter,0.5749665
MT2022_2025,W4283799942,338,auto,Cross,-,"linking , ligation","Cross - linking , ligation",0.5696703
MT2022_2025,W4283799942,339,auto,Identification,of,RNA helicase target,Identification of RNA helicase target,0.57651657
MT2022_2025,W4283799942,340,auto,Mapping,the,human miRNA interactome,Mapping the human miRNA interactome,0.65250844
MT2022_2025,W4283799942,341,auto,In,vivo,mapping of eukaryotic,In vivo mapping of eukaryotic,0.72864383
MT2022_2025,W4283799942,342,auto,Global,mapping,of human RNA,Global mapping of human RNA,0.7367177
MT2022_2025,W4283799942,343,auto,Affinity,capillary,electrophoresis for studying,Affinity capillary electrophoresis for studying,0.69983697
MT2022_2025,W4283799942,344,auto,Inferring,interaction,networks from multiomics,Inferring interaction networks from multiomics,0.64957625
MT2022_2025,W4283799942,345,auto,Molecular,modeling,applied to nucleic,Molecular modeling applied to nucleic,0.74267995
MT2022_2025,W4283799942,346,auto,Quantifying,DNA,- protein interactions,Quantifying DNA - protein interactions,0.70681834
MT2022_2025,W4283799942,347,auto,Massively,parallel,biophysical analysis of,Massively parallel biophysical analysis of,0.6437438
MT2022_2025,W4283799942,348,auto,High,-,throughput SELEX determination,High - throughput SELEX determination,0.49737272
MT2022_2025,W4283799942,349,auto,Chromatin,immunoprecipitation,and microarray -,Chromatin immunoprecipitation and microarray -,0.7544557
MT2022_2025,W4283799942,350,auto,Methods,Mol,Biol 1689 2018,Methods Mol Biol 1689 2018,0.7027637
MT2022_2025,W4283799942,351,auto,Identification,of,protein binding sites,Identification of protein binding sites,0.55125856
MT2022_2025,W4283799942,352,auto,High,-,throughput sequencing of,High - throughput sequencing of,0.58247703
MT2022_2025,W4283799942,353,auto,The,multifunctional,RNA - binding,The multifunctional RNA - binding,0.67137575
MT2022_2025,W4283799942,354,auto,Direct,conversion,of fibroblasts to,Direct conversion of fibroblasts to,0.7614582
MT2022_2025,W4283799942,355,auto,Circular,RNAs,are a large,Circular RNAs are a large,0.6450613
MT2022_2025,W4283799942,356,auto,Clinical,proteomics,: translating benchside,Clinical proteomics : translating benchside,0.7532052
MT2022_2025,W4283799942,357,auto,Mass,-,spectrometry - based,Mass - spectrometry - based,0.5912253
MT2022_2025,W4283799942,358,auto,Standard,definitions,of terms relating,Standard definitions of terms relating,0.74722975
MT2022_2025,W4283799942,359,auto,Tandem,mass,spectrometry for peptide,Tandem mass spectrometry for peptide,0.6859139
MT2022_2025,W4283799942,360,auto,Electron,capture,dissociation for structural,Electron capture dissociation for structural,0.6713892
MT2022_2025,W4283799942,361,auto,Anal,Chem,72 2000,Anal Chem 72 2000,0.6788261
MT2022_2025,W4283799942,362,auto,Comparison,of,collision - induced,Comparison of collision - induced,0.5835667
MT2022_2025,W4283799942,363,auto,Peptide,and,protein sequence analysis,Peptide and protein sequence analysis,0.5902741
MT2022_2025,W4283799942,364,auto,Automated,protein,identification by tandem,Automated protein identification by tandem,0.6759274
MT2022_2025,W4283799942,365,auto,Proteome,-,wide identification of,Proteome - wide identification of,0.5903996
MT2022_2025,W4283799942,366,auto,Proteome,sequencing,and analysis of,Proteome sequencing and analysis of,0.740148
MT2022_2025,W4283799942,367,auto,Wholegenome,sequencing,analysis of the,Wholegenome sequencing analysis of the,0.6602716
MT2022_2025,W4283799942,368,auto,Metabolic,profile,characterization of different,Metabolic profile characterization of different,0.6563877
MT2022_2025,W4283799942,369,auto,Metabolite,profiling,of human blood,Metabolite profiling of human blood,0.6695666
MT2022_2025,W4283799942,370,auto,Metabolic,dysfunction,in pregnancy :,Metabolic dysfunction in pregnancy :,0.7381003
MT2022_2025,W4283799942,371,auto,Challenges,and,developments in tandem,Challenges and developments in tandem,0.6109829
MT2022_2025,W4283799942,372,auto,Integration,of,LC / MS,Integration of LC / MS,0.56949747
MT2022_2025,W4283799942,374,auto,Evaluation,of,change in metabolome,Evaluation of change in metabolome,0.56713825
MT2022_2025,W4283799942,375,auto,10.1016/j.jbiosc.2020.12.008,J,Biosci Bioeng 131,10.1016/j.jbiosc.2020.12.008 J Biosci Bioeng 131,0.44145155
MT2022_2025,W4283799942,376,auto,Proteomics,by,FTICR mass spectrometry,Proteomics by FTICR mass spectrometry,0.53574854
MT2022_2025,W4283799942,377,auto,Detect,the,sensitivity and response,Detect the sensitivity and response,0.6989161
MT2022_2025,W4283799942,378,auto,Sensitivity,-,enhanced transmission Raman,Sensitivity - enhanced transmission Raman,0.6149805
MT2022_2025,W4283799942,379,auto,The,strengths,and weaknesses of,The strengths and weaknesses of,0.7193856
MT2022_2025,W4283799942,380,auto,Mass,spectrometry,- based metabolomics,Mass spectrometry - based metabolomics,0.77881104
MT2022_2025,W4283799942,381,auto,Third,-,generation sequencing and,Third - generation sequencing and,0.5084894
MT2022_2025,W4283799942,382,auto,Transcriptome,sequencing,and metabolome analysis,Transcriptome sequencing and metabolome analysis,0.6508032
MT2022_2025,W4283799942,383,auto,Quantifying,the,RNA cap epitranscriptome,Quantifying the RNA cap epitranscriptome,0.58619696
MT2022_2025,W4283799942,384,auto,Decoding,the,atlas of RNA,Decoding the atlas of RNA,0.6785888
MT2022_2025,W4283799942,385,auto,Topological,characterization,of human and,Topological characterization of human and,0.72197545
MT2022_2025,W4283799942,386,auto,Int,J,Genomics 1351964 2018,Int J Genomics 1351964 2018,0.6327964
MT2022_2025,W4283799942,388,auto,Histone,variants,take center stage,Histone variants take center stage,0.73621845
MT2022_2025,W4283799942,389,auto,Progress,in,epigenetic histone modification,Progress in epigenetic histone modification,0.528093
MT2022_2025,W4283799942,390,auto,Tandem,mass,spectrometry strategies for,Tandem mass spectrometry strategies for,0.64932775
MT2022_2025,W4283799942,391,auto,Global,phosphoproteome,analysis using high,Global phosphoproteome analysis using high,0.69192487
MT2022_2025,W4283799942,392,auto,Phosphopeptide,enrichment,coupled with label,Phosphopeptide enrichment coupled with label,0.6852327
MT2022_2025,W4283799942,393,auto,A,fast,sample processing strategy,A fast sample processing strategy,0.60319686
MT2022_2025,W4283799942,394,auto,Mapping,the,phosphoproteome of influenza,Mapping the phosphoproteome of influenza,0.6374463
MT2022_2025,W4283799942,395,auto,10.1371/journal.ppat.1002993,PLoS,Pathog 8 1002993,10.1371/journal.ppat.1002993 PLoS Pathog 8 1002993,0.35068673
MT2022_2025,W4283799942,396,auto,Assessing,budding,yeast phosphoproteome dynamics,Assessing budding yeast phosphoproteome dynamics,0.6406018
MT2022_2025,W4283799942,397,auto,2020,Visualization,and analysis of,2020 Visualization and analysis of,0.7369764
MT2022_2025,W4283799942,398,auto,Mass,spectrometric,phosphoproteome analysis of,Mass spectrometric phosphoproteome analysis of,0.6794701
MT2022_2025,W4283799942,399,auto,A,novel,genetic system to,A novel genetic system to,0.6737188
MT2022_2025,W4283799942,400,auto,A,global,proteomics approach identifies,A global proteomics approach identifies,0.67798316
MT2022_2025,W4283799942,401,auto,Inferring,protein,- protein interaction,Inferring protein - protein interaction,0.68058646
MT2022_2025,W4283799942,402,auto,Building,bridges,between structural and,Building bridges between structural and,0.69205683
MT2022_2025,W4283799942,403,auto,Analyzing,yeast,protein - protein,Analyzing yeast protein - protein,0.65940493
MT2022_2025,W4283799942,404,auto,High,-,"throughput , automated","High - throughput , automated",0.5408706
MT2022_2025,W4283799942,405,auto,Omics,in,systems biology :,Omics in systems biology :,0.5545462
MT2022_2025,W4283799942,406,auto,What,is,the total number,What is the total number,0.59276587
MT2022_2025,W4283799942,407,auto,A,call,to rethink some,A call to rethink some,0.706457
MT2022_2025,W4283799942,408,auto,Absolute,metabolite,concentrations and implied,Absolute metabolite concentrations and implied,0.7469349
MT2022_2025,W4283799942,409,auto,The,regulatory,role of key,The regulatory role of key,0.6939528
MT2022_2025,W4283799942,410,auto,A,global,map of lipid,A global map of lipid,0.67348075
MT2022_2025,W4283799942,411,auto,10.1016/j.cell.2015.05.045,Cell,161 2015,10.1016/j.cell.2015.05.045 Cell 161 2015,0.3582377
MT2022_2025,W4283799942,412,auto,A,systematic,screen for protein,A systematic screen for protein,0.6825528
MT2022_2025,W4283799942,413,auto,Extensive,in,vivo metabolite -,Extensive in vivo metabolite -,0.581684
MT2022_2025,W4283799942,414,auto,A,map,of protein -,A map of protein -,0.74393386
MT2022_2025,W4283799942,415,auto,Systematic,mapping,of proteinmetabolite interactions,Systematic mapping of proteinmetabolite interactions,0.69822484
MT2022_2025,W4283799942,416,auto,Concept,of,immunomics : a,Concept of immunomics : a,0.5974752
MT2022_2025,W4283799942,417,auto,J,Klysik,10.1023/A:1011901410166 Acta Biotheor,J Klysik 10.1023/A:1011901410166 Acta Biotheor,0.52651465
MT2022_2025,W4283799942,418,auto,Immunomics,:,a 21st century,Immunomics : a 21st century,0.4909848
MT2022_2025,W4283799942,419,auto,Parasitology,143,2016 roadmap for,Parasitology 143 2016 roadmap for,0.48971885
MT2022_2025,W4283799942,420,auto,Cancer,immunomics,in the age,Cancer immunomics in the age,0.6082413
MT2022_2025,W4283799942,421,auto,The,vocabulary,of microbiome research,The vocabulary of microbiome research,0.6475863
MT2022_2025,W4283799942,422,auto,Microbiome,J,R Marchesi J,Microbiome J R Marchesi J,0.77924573
MT2022_2025,W4283799942,423,auto,Microbiomics,:,were we all,Microbiomics : were we all,0.5226648
MT2022_2025,W4283799942,424,auto,Periodontology,2021,85 A K,Periodontology 2021 85 A K,0.58779335
MT2022_2025,W4283799942,425,auto,Who,owns,your poop ?,Who owns your poop ?,0.74037874
MT2022_2025,W4283799942,426,auto,The,human,microbiome : our,The human microbiome : our,0.666598
MT2022_2025,W4283799942,427,auto,Identifying,personal,microbiomes using metagenomic,Identifying personal microbiomes using metagenomic,0.5862774
MT2022_2025,W4283799942,428,auto,Nextflow,enables,reproducible computational workflows,Nextflow enables reproducible computational workflows,0.6458638
MT2022_2025,W4283799942,429,auto,False,negatives,are a significant,False negatives are a significant,0.694256
MT2022_2025,W4283799942,431,auto,Proteogenomics,:,integrating next -,Proteogenomics : integrating next -,0.55183274
MT2022_2025,W4283799942,432,auto,The,indigenous,gastrointestinal microflora R,The indigenous gastrointestinal microflora R,0.6115281
MT2022_2025,W4283799942,433,auto,Programmed,cell,"death , redox","Programmed cell death , redox",0.68098176
MT2022_2025,W4283799942,434,auto,Utilization,of,redox modulating small,Utilization of redox modulating small,0.61154306
MT2022_2025,W4283799942,435,auto,Redox,regulation,", oxidative stress","Redox regulation , oxidative stress",0.73130834
MT2022_2025,W4283799942,436,auto,Redox,active,secondary metabolites C,Redox active secondary metabolites C,0.75627583
MT2022_2025,W4283799942,437,auto,Mapping,the,cysteine proteome :,Mapping the cysteine proteome :,0.6607214
MT2022_2025,W4283799942,438,auto,Proteomic,approaches,to the characterization,Proteomic approaches to the characterization,0.7098905
MT2022_2025,W4283799942,439,auto,An,introduction,to methods for,An introduction to methods for,0.61393553
MT2022_2025,W4283799942,440,auto,Spatial,omics,and multiplexed imaging,Spatial omics and multiplexed imaging,0.7218758
MT2022_2025,W4283799942,441,auto,Single,-,cell spatial transcriptomics,Single - cell spatial transcriptomics,0.5590563
MT2022_2025,W4283799942,442,auto,Multiomics,sequencing,goes spatial L,Multiomics sequencing goes spatial L,0.71826226
