global_paper_id,title
SKG_SA_371,GRUBERT A GRU-Based Method to Fuse BERT Hidden Layers for Twitter Sentiment Analysis
SKG_SA_376,Leveraging Structural and Semantic Correspondence for Attribute-Oriented Aspect Sentiment Discovery
SKG_SA_378,Machine Translation for Machines the Sentiment Classification Use Case
SKG_SA_381,psyML at SemEval-2018 Task 1 Transfer Learning for Sentiment and Emotion Analysis
SKG_SA_382,ASTD Arabic Sentiment Tweets Dataset
SKG_SA_383,A Novel Aspect-Guided Deep Transition Model for Aspect Based Sentiment Analysis
SKG_SA_384,Relation-Aware Collaborative Learning for Unified Aspect-Based Sentiment Analysis
SKG_SA_385,Real-Time Speech Emotion and Sentiment Recognition for Interactive Dialogue Systems
SKG_SA_390,LIA at SemEval-2017 Task 4 An Ensemble of Neural Networks for Sentiment Classification
SKG_SA_391,Sarcasm SIGN Interpreting Sarcasm with Sentiment Based Monolingual Machine Translation
SKG_SA_392,Improved Sentiment Detection via Label Transfer from Monolingual to Synthetic Code-Switched Text
SKG_SA_393,LT3 Sentiment Analysis of Figurative Tweets piece of cake #NotReally
SKG_SA_394,Aspect-based Sentiment Classification with Aspect-specific Graph Convolutional Networks
SKG_SA_399,Transfer Capsule Network for Aspect Level Sentiment Classification
SKG_SA_401,LCCT A Semi-supervised Model for Sentiment Classification
SKG_SA_402,A Shared-Private Representation Model with Coarse-to-Fine Extraction for Target Sentiment Analysis
SKG_SA_403,HPCC-YNU at SemEval-2020 Task 9 A Bilingual Vector Gating Mechanism for Sentiment Analysis of Code-Mixed Text
SKG_SA_404,SentiME++ at SemEval-2017 Task 4 Stacking State-of-the-Art Classifiers to Enhance Sentiment Classification
SKG_SA_406,Document-Level Multi-Aspect Sentiment Classification as Machine Comprehension
SKG_SA_407,Attention-based LSTM Network for Cross-Lingual Sentiment Classification
SKG_SA_408,GRACE Gradient Harmonized and Cascaded Labeling for Aspect-based Sentiment Analysis
SKG_SA_410,Lifelong Learning for Sentiment Classification
SKG_SA_411,Learning Domain Representation for Multi-Domain Sentiment Classification
SKG_SA_413,From Disjoint Sets to Parallel Data to Train Seq2Seq Models for Sentiment Transfer
SKG_SA_414,Exploiting Topic based Twitter Sentiment for Stock Prediction
SKG_SA_415,UNITN Training Deep Convolutional Neural Network for Twitter Sentiment Classification
SKG_SA_419,Tensor Fusion Network for Multimodal Sentiment Analysis
SKG_SA_420,Automatically Generating Annotator Rationales to Improve Sentiment Classification
SKG_SA_421,OMAM at SemEval-2017 Task 4 English Sentiment Analysis with Conditional Random Fields
SKG_SA_423,Target-dependent Twitter Sentiment Classification
SKG_SA_426,Leveraging Cognitive Features for Sentiment Analysis
SKG_SA_427,UNIMELB at SemEval-2016 Tasks 4A and 4B An Ensemble of Neural Networks and a Word2Vec Based Model for Sentiment Classification
SKG_SA_431,SteM at SemEval-2016 Task 4 Applying Active Learning to Improve Sentiment Classification
SKG_SA_432,Co-training for Semi-supervised Sentiment Classification Based on Dual-view Bags-of-words Representation
SKG_SA_435,NRC-Canada Building the State-of-the-Art in Sentiment Analysis of Tweets
SKG_SA_436,Latent Variable Sentiment Grammar
SKG_SA_437,Learning Semantic Representations of Users and Products for Document Level Sentiment Classification
SKG_SA_440,BERT Post-Training for Review Reading Comprehension and Aspect-based Sentiment Analysis
SKG_SA_441,INSIGHT Galway Syntactic and Lexical Features for Aspect Based Sentiment Analysis
SKG_SA_443,ECNU at SemEval-2016 Task 7 An Enhanced Supervised Learning Method for Lexicon Sentiment Intensity Ranking
SKG_SA_444,Learning Bilingual Sentiment-Specific Word Embeddings without Cross-lingual Supervision
SKG_SA_445,Reducing Sentiment Bias in Language Models via Counterfactual Evaluation
SKG_SA_446,Subversive Toxicity Detection using Sentiment Information
SKG_SA_447,"A Joint Model for Semantic Sequences Frames, Entities, Sentiments"
SKG_SA_449,Multi-Domain Sentiment Relevance Classification with Automatic Representation Learning
SKG_SA_451,Detecting Chronic Critics Based on Sentiment Polarity and User’s Behavior in Social Media
SKG_SA_453,SentiRec Sentiment Diversity-aware Neural News Recommendation
SKG_SA_455,Aspect-Level Sentiment Analysis Via Convolution over Dependency Tree
SKG_SA_458,Neural Networks for Integrating Compositional and Non-compositional Sentiment in Sentiment Composition
SKG_SA_459,Epita at SemEval-2018 Task 1 Sentiment Analysis Using Transfer Learning Approach
SKG_SA_460,SemEval-2014 Task 9 Sentiment Analysis in Twitter
SKG_SA_462,Finki at SemEval-2016 Task 4 Deep Learning Architecture for Twitter Sentiment Analysis
SKG_SA_463,aueb.twitter.sentiment at SemEval-2016 Task 4 A Weighted Ensemble of SVMs for Twitter Sentiment Analysis
SKG_SA_464,Variational Semi-Supervised Aspect-Term Sentiment Analysis via Transformer
SKG_SA_465,YNU-HPCC at SemEval 2017 Task 4 Using A Multi-Channel CNN-LSTM Model for Sentiment Classification
SKG_SA_466,Multilingual Connotation Frames A Case Study on Social Media for Targeted Sentiment Analysis and Forecast
SKG_SA_467,A Multi-Task Incremental Learning Framework with Category Name Embedding for Aspect-Category Sentiment Analysis
SKG_SA_469,UoM Using Explicit Semantic Analysis for Classifying Sentiments
SKG_SA_470,DomBERT Domain-oriented Language Model for Aspect-based Sentiment Analysis
SKG_SA_475,funSentiment at SemEval-2017 Task 5 Fine-Grained Sentiment Analysis on Financial Microblogs Using Word Vectors Built from StockTwits and Twitter
SKG_SA_478,"Sentiment and Emotion help Sarcasm A Multi-task Learning Framework for Multi-Modal Sarcasm, Sentiment and Emotion Analysis"
SKG_SA_479,Multi-Channel Convolutional Neural Network for Twitter Emotion and Sentiment Recognition
SKG_SA_484,GU-MLT-LT Sentiment Analysis of Short Messages using Linguistic Features and Stochastic Gradient Descent
SKG_SA_487,Joint Learning for Targeted Sentiment Analysis
SKG_SA_488,Unpaired Sentiment-to-Sentiment Translation A Cycled Reinforcement Learning Approach
SKG_SA_490,Context-aware Learning for Sentence-level Sentiment Analysis with Posterior Regularization
SKG_SA_493,Neural Sentiment Classification with User and Product Attention
SKG_SA_495,Recurrent Attention Network on Memory for Aspect Sentiment Analysis
SKG_SA_496,Language Independent Sentiment Analysis with Sentiment-Specific Word Embeddings
SKG_SA_497,Recursive Neural Conditional Random Fields for Aspect-based Sentiment Analysis
SKG_SA_498,Aspect Sentiment Classification with Aspect-Specific Opinion Spans
SKG_SA_500,SentiSys at SemEval-2016 Task 5 Opinion Target Extraction and Sentiment Polarity Detection
SKG_SA_503,Self-Attention A Better Building Block for Sentiment Analysis Neural Network Classifiers
SKG_SA_504,Modeling Social Norms Evolution for Personalized Sentiment Classification
SKG_SA_505,Compositional Matrix-Space Models for Sentiment Analysis
SKG_SA_506,Attention Modeling for Targeted Sentiment
SKG_SA_509,Sentiment-Aspect Extraction based on Restricted Boltzmann Machines
SKG_SA_510,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis
SKG_SA_511,ECNU at SemEval-2017 Task 5 An Ensemble of Regression Algorithms with Effective Features for Fine-Grained Sentiment Analysis in Financial Domain
SKG_SA_516,Rethinking Attribute Representation and Injection for Sentiment Classification
SKG_SA_517,SemEval-2014 Task 9 Sentiment Analysis in Twitter
SKG_SA_518,BAKSA at SemEval-2020 Task 9 Bolstering CNN with Self-Attention for Sentiment Analysis of Code Mixed Text
SKG_SA_519,Multi-Instance Multi-Label Learning Networks for Aspect-Category Sentiment Analysis
SKG_SA_520,FEUP at SemEval-2017 Task 5 Predicting Sentiment Polarity and Intensity with Financial Word Embeddings
SKG_SA_521,Context-aware Embedding for Targeted Aspect-based Sentiment Analysis
SKG_SA_525,De-Mixing Sentiment from Code-Mixed Text
SKG_SA_526,Mining User Relations from Online Discussions using Sentiment Analysis and Probabilistic Matrix Factorization
SKG_SA_527,A Comparative Study of Bayesian Models for Unsupervised Sentiment Detection
SKG_SA_530,Improving Twitter Sentiment Analysis with Topic-Based Mixture Modeling and Semi-Supervised Training
SKG_SA_531,Sentiment Flow - A General Model of Web Review Argumentation
SKG_SA_535,Deep Convolutional Neural Network Textual Features and Multiple Kernel Learning for Utterance-level Multimodal Sentiment Analysis
SKG_SA_537,TSA-INF at SemEval-2017 Task 4 An Ensemble of Deep Learning Architectures Including Lexicon Features for Twitter Sentiment Analysis
SKG_SA_538,SentiLARE Sentiment-Aware Language Representation Learning with Linguistic Knowledge
SKG_SA_540,UNITOR Aspect Based Sentiment Analysis with Structured Learning
SKG_SA_541,Learning Explicit and Implicit Structures for Targeted Sentiment Analysis
SKG_SA_542,Adjective Intensity and Sentiment Analysis
SKG_SA_543,Context-aware Interactive Attention for Multi-modal Sentiment and Emotion Analysis
SKG_SA_544,Holistic Sentiment Analysis Across Languages Multilingual Supervised Latent Dirichlet Allocation
SKG_SA_545,SWATCS65 Sentiment Classification Using an Ensemble of Class Projects
SKG_SA_546,LT3 at SemEval-2020 Task 9 Cross-lingual Embeddings for Sentiment Analysis of Hinglish Social Media Text
SKG_SA_547,Exploiting Document Knowledge for Aspect-level Sentiment Classification
SKG_SA_548,KinGDOM Knowledge-Guided DOMain Adaptation for Sentiment Analysis
SKG_SA_549,Sentiment Classification towards Question-Answering with Hierarchical Matching Network
SKG_SA_551,Cross-Domain Sentiment Classification with Target Domain Specific Information
SKG_SA_552,A Multi-sentiment-resource Enhanced Attention Network for Sentiment Classification
SKG_SA_553,Utilizing BERT for Aspect-Based Sentiment Analysis via Constructing Auxiliary Sentence
SKG_SA_554,Do Neighbours Help An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification
SKG_SA_555,Predicting Discourse Structure using Distant Supervision from Sentiment
SKG_SA_556,Coooolll A Deep Learning System for Twitter Sentiment Classification
SKG_SA_557,Columbia NLP Sentiment Detection of Subjective Phrases in Social Media
SKG_SA_558,DebugSL An Interactive Tool for Debugging Sentiment Lexicons
SKG_SA_564,Splusplus A Feature-Rich Two-stage Classifier for Sentiment Analysis of Tweets
SKG_SA_565,Identifying High-Impact Sub-Structures for Convolution Kernels in Document-level Sentiment Classification
SKG_SA_566,iLab-Edinburgh at SemEval-2016 Task 7 A Hybrid Approach for Determining Sentiment Intensity of Arabic Twitter Phrases
SKG_SA_567,Harnessing WordNet Senses for Supervised Sentiment Classification
SKG_SA_576,A Multilingual BPE Embedding Space for Universal Sentiment Lexicon Induction
SKG_SA_577,AMI&ERIC How to Learn with Naive Bayes and Prior Knowledge an Application to Sentiment Analysis
SKG_SA_578,IITP at SemEval-2017 Task 5 An Ensemble of Deep Learning and Feature Based Models for Financial Sentiment Analysis
SKG_SA_581,Tree Communication Models for Sentiment Analysis
SKG_SA_583,NLANGP at SemEval-2016 Task 5 Improving Aspect Based Sentiment Analysis using Neural Network Features
SKG_SA_584,Learning Sentiment Memories for Sentiment Modification without Parallel Data
SKG_SA_585,Importance of Self-Attention for Sentiment Analysis
SKG_SA_586,Position-Aware Tagging for Aspect Sentiment Triplet Extraction
SKG_SA_587,Distinguishing Clinical Sentiment The Importance of Domain Adaptation in Psychiatric Patient Health Records
SKG_SA_590,USNA A Dual-Classifier Approach to Contextual Sentiment Analysis
SKG_SA_591,Aspect Sentiment Classification with Document-level Sentiment Preference Modeling
SKG_SA_592,RoseMerry A Baseline Message-level Sentiment Classification System
SKG_SA_593,Refining Word Embeddings for Sentiment Analysis
SKG_SA_594,Detecting Stance in Tweets And Analyzing its Interaction with Sentiment
SKG_SA_595,IHS-RD-Belarus at SemEval-2016 Task 5 Detecting Sentiment Polarity Using the Heatmap of Sentence
SKG_SA_596,PhraseRNN Phrase Recursive Neural Network for Aspect-based Sentiment Analysis
SKG_SA_597,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank
SKG_SA_598,LexicalAT Lexical-Based Adversarial Reinforcement Training for Robust Sentiment Classification
SKG_SA_602,Transformation Networks for Target-Oriented Sentiment Classification
SKG_SA_608,Identifying Political Sentiment between Nation States with Social Media
SKG_SA_609,Sentiment Relevance
SKG_SA_610,Syntax-Aware Aspect Level Sentiment Classification with Graph Attention Networks
SKG_SA_617,TGB at SemEval-2016 Task 5 Multi-Lingual Constraint System for Aspect Based Sentiment Analysis
SKG_SA_618,JOINT_FORCES Unite Competing Sentiment Classifiers with Random Forest
SKG_SA_620,Octa Omissions and Conflicts in Target-Aspect Sentiment Analysis
SKG_SA_622,Author-aware Aspect Topic Sentiment Model to Retrieve Supporting Opinions from Reviews
SKG_SA_623,A Personalized Sentiment Model with Textual and Contextual Information
SKG_SA_628,Human-Like Decision Making Document-level Aspect Sentiment Classification via Hierarchical Reinforcement Learning
SKG_SA_629,ARB-SEN at SemEval-2018 Task1 A New Set of Features for Enhancing the Sentiment Intensity Prediction in Arabic Tweets
SKG_SA_630,Contextual Bidirectional Long Short-Term Memory Recurrent Neural Network Language Models A Generative Approach to Sentiment Analysis
SKG_SA_631,Sentiment Expression Boundaries in Sentiment Polarity Classification
SKG_SA_632,On the Role of Text Preprocessing in Neural Network Architectures An Evaluation Study on Text Categorization and Sentiment Analysis
SKG_SA_633,SSA-UO Unsupervised Sentiment Analysis in Twitter
SKG_SA_634,Dimensional Sentiment Analysis Using a Regional CNN-LSTM Model
SKG_SA_636,Super Characters A Conversion from Sentiment Classification to Image Classification
NOVEL_SUM_3,Sliding Selector Network with Dynamic Memory for Extractive Summarization of Long Documents
NOVEL_SUM_4,Decision-Focused Summarization
NOVEL_SUM_6,Enriching Transformers with Structured Tensor-Product Representations for Abstractive Summarization
NOVEL_SUM_7,Improving Unsupervised Question Answering via Summarization-Informed Question Generation
NOVEL_SUM_8,Generating SOAP Notes from Doctor-Patient Conversations Using Modular Summarization Techniques
NOVEL_SUM_10,ARMAN Pre-training with Semantically Selecting and Reordering of Sentences for Persian Abstractive Summarization
NOVEL_SUM_11,Improving Faithfulness in Abstractive Summarization with Contrast Candidate Generation and Selection
NOVEL_SUM_12,EmailSum Abstractive Email Thread Summarization
NOVEL_SUM_13,Considering Nested Tree Structure in Sentence Extractive Summarization with Pre-trained Transformer
NOVEL_SUM_14,Focus Attention Promoting Faithfulness and Diversity in Summarization
NOVEL_SUM_15,Looking Beyond Sentence-Level Natural Language Inference for Question Answering and Text Summarization
NOVEL_SUM_16,Multiplex Graph Neural Network for Extractive Text Summarization
NOVEL_SUM_17,Long-Span Summarization via Local Attention and Content Selection
NOVEL_SUM_19,Simple Conversational Data Augmentation for Semi-supervised Abstractive Dialogue Summarization
NOVEL_SUM_20,ConvoSumm Conversation Summarization Benchmark and Improved Abstractive Summarization with Argument Mining
NOVEL_SUM_21,Language Model as an Annotator Exploring DialoGPT for Dialogue Summarization
