topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4288698344,286,auto,Radiotherapy,",","immunotherapy , and","Radiotherapy , immunotherapy , and",,2022
QA,W4288698344,288,auto,Oncol,31,2021,Oncol 31 2021,,2022
QA,W4288698344,289,auto,Radiotherapy,and,the immune system,Radiotherapy and the immune system,,2022
QA,W4288698344,290,auto,The,effect,of radiation on,The effect of radiation on,,2022
QA,W4288698344,291,auto,Oncology,meets,immunology : the,Oncology meets immunology : the,,2022
QA,W4288698344,292,auto,or,antigen,release and trigger,or antigen release and trigger,,2022
QA,W4288698344,293,auto,Res,3,2015 Radiotherapy promotes,Res 3 2015 Radiotherapy promotes,,2022
QA,W4288698344,294,auto,T,cells,via dendritic cell,T cells via dendritic cell,,2022
QA,W4288698344,295,auto,Single,high,- dose radiation,Single high - dose radiation,,2022
QA,W4288698344,298,auto,Phys,109,2021 Prognostic and,Phys 109 2021 Prognostic and,,2022
QA,W4288698344,299,auto,Cancer,Res,20 2014,Cancer Res 20 2014,,2022
QA,W4288698344,300,auto,Effect,of,radiotherapy after breast,Effect of radiotherapy after breast,,2022
QA,W4288698344,301,auto,Oncol,37,2019 Sublethal irradiation,Oncol 37 2019 Sublethal irradiation,,2022
QA,W4288698344,302,auto,In,the,field : exploiting,In the field : exploiting,,2022
QA,W4288698344,303,auto,Oncol,2,104 2012 Effects,Oncol 2 104 2012 Effects,,2022
QA,W4288698344,304,auto,Res.,Int,453497 2014 .,Res. Int 453497 2014 .,,2022
QA,W4288698344,306,auto,Radiation,therapy,and anti-tumor immunity,Radiation therapy and anti-tumor immunity,,2022
QA,W4288698344,307,auto,Target,Ther,6 2021,Target Ther 6 2021,,2022
QA,W4288698344,308,auto,The,tumour,microenvironment after radiotherapy,The tumour microenvironment after radiotherapy,,2022
QA,W4288698344,309,auto,Inflammatory,microenvironment,remodelling by tumour,Inflammatory microenvironment remodelling by tumour,,2022
QA,W4288698344,310,auto,High,-,dose per fraction,High - dose per fraction,,2022
QA,W4288698344,311,auto,Cancer,Res,27 2021 Immunological,Cancer Res 27 2021 Immunological,,2022
QA,W4288698344,312,auto,Immunol,362,104298 2021,Immunol 362 104298 2021,,2022
QA,W4288698344,313,auto,The,abscopal,effect : a,The abscopal effect : a,,2022
QA,W4288698344,314,auto,Invest,131,148274 2021 DNA,Invest 131 148274 2021 DNA,,2022
QA,W4288698344,315,auto,Target,Ther,5 60 2020,Target Ther 5 60 2020,,2022
QA,W4288698344,316,auto,The,impact,of radiation -,The impact of radiation -,,2022
QA,W4288698344,317,auto,20,Radiation,- induced immunity,20 Radiation - induced immunity,,2022
QA,W4288698344,318,auto,Immunol,12,680503 2021,Immunol 12 680503 2021,,2022
QA,W4288698344,319,auto,The,immunological,consequences of radiation,The immunological consequences of radiation,,2022
QA,W4288698344,320,auto,Double,-,strand break repair,Double - strand break repair,,2022
QA,W4288698344,321,auto,Rev.,Cancer,16 2016 cGAS,Rev. Cancer 16 2016 cGAS,,2022
QA,W4288698344,322,auto,Oncol,8,192 2018 DNA,Oncol 8 192 2018 DNA,,2022
QA,W4288698344,323,auto,Mitochondrial,DNA,drives abscopal responses,Mitochondrial DNA drives abscopal responses,,2022
QA,W4288698344,324,auto,Immunol,21,2020 Targeting tumor,Immunol 21 2020 Targeting tumor,,2022
QA,W4288698344,325,auto,Cancer,Res,39 208 2020,Cancer Res 39 208 2020,,2022
QA,W4288698344,326,auto,The,cytosolic,DNA sensor cGAS,The cytosolic DNA sensor cGAS,,2022
QA,W4288698344,327,auto,The,cGAS,- STING pathway,The cGAS - STING pathway,,2022
QA,W4288698344,328,auto,The,interactions,between cGAS -,The interactions between cGAS -,,2022
QA,W4288698344,329,auto,Target,Ther,5 91 2020,Target Ther 5 91 2020,,2022
QA,W4288698344,330,auto,Immunol,17,2016 Cytosolic -,Immunol 17 2016 Cytosolic -,,2022
QA,W4288698344,331,auto,Small,molecules,targeting the innate,Small molecules targeting the innate,,2022
QA,W4288698344,332,auto,Sin.,B,10 2020,Sin. B 10 2020,,2022
QA,W4288698344,333,auto,Type,I,interferons and dendritic,Type I interferons and dendritic,,2022
QA,W4288698344,334,auto,Type,I,interferons in anticancer,Type I interferons in anticancer,,2022
QA,W4288698344,335,auto,Type,I,interferon [ corrected,Type I interferon [ corrected,,2022
QA,W4288698344,336,auto,radiationinduced,type,I interferon -,radiationinduced type I interferon -,,2022
QA,W4288698344,337,auto,Res,6,2018 Cell intrinsic,Res 6 2018 Cell intrinsic,,2022
QA,W4288698344,338,auto,Oncol,7,59 2012,Oncol 7 59 2012,,2022
QA,W4288698344,339,auto,Cancer,-,associated fibroblasts in,Cancer - associated fibroblasts in,,2022
QA,W4288698344,340,auto,Signal,17,47 2019,Signal 17 47 2019,,2022
QA,W4288698344,341,auto,Changes,in,the secretory profile,Changes in the secretory profile,,2022
QA,W4288698344,342,auto,Oncol,6,2013 Contextual regulation,Oncol 6 2013 Contextual regulation,,2022
QA,W4288698344,343,auto,Oncol,111,2014,Oncol 111 2014,,2022
QA,W4288698344,344,auto,Interaction,between,fibroblasts and immune,Interaction between fibroblasts and immune,,2022
QA,W4288698344,345,auto,Ionizing,radiation,abrogates the pro-tumorigenic,Ionizing radiation abrogates the pro-tumorigenic,,2022
QA,W4288698344,346,auto,Cancer,-,associated fibroblasts from,Cancer - associated fibroblasts from,,2022
QA,W4288698344,347,auto,Oncol,5,87 2015 Regulatory,Oncol 5 87 2015 Regulatory,,2022
QA,W4288698344,348,auto,Transcriptional,and,epigenetic basis of,Transcriptional and epigenetic basis of,,2022
QA,W4288698344,349,auto,D,Wolf,J. Cell. Physiol,D Wolf J. Cell. Physiol,,2022
QA,W4288698344,350,auto,Transcriptional,regulation,of Treg homeostasis,Transcriptional regulation of Treg homeostasis,,2022
QA,W4288698344,351,auto,Mol.,Life,Sci 77 2020,Mol. Life Sci 77 2020,,2022
QA,W4288698344,352,auto,Ionizing,radiation,modulates the phenotype,Ionizing radiation modulates the phenotype,,2022
QA,W4288698344,353,auto,Res,5,2017,Res 5 2017,,2022
QA,W4288698344,354,auto,The,effect,of ionizing radiation,The effect of ionizing radiation,,2022
QA,W4288698344,355,auto,Immunol,10,2453 2019,Immunol 10 2453 2019,,2022
QA,W4288698344,356,auto,Overcoming,resistance,to combination radiation,Overcoming resistance to combination radiation,,2022
QA,W4288698344,357,auto,Immunol,9,3154 2018,Immunol 9 3154 2018,,2022
QA,W4288698344,358,auto,The,PD,- 1 expression,The PD - 1 expression,,2022
QA,W4288698344,359,auto,Immunol,21,2020 Regulatory T,Immunol 21 2020 Regulatory T,,2022
QA,W4288698344,360,auto,ell,Res,27 2017,ell Res 27 2017,,2022
QA,W4288698344,361,auto,Treg,functional,stability and its,Treg functional stability and its,,2022
QA,W4288698344,362,auto,Rev,259,2014 STAT3 modulation,Rev 259 2014 STAT3 modulation,,2022
QA,W4288698344,363,auto,Sci.,USA,114 2017 IL,Sci. USA 114 2017 IL,,2022
QA,W4288698344,364,auto,Decreased,suppression,and increased phosphorylated,Decreased suppression and increased phosphorylated,,2022
QA,W4288698344,365,auto,Impaired,function,of regulatory T,Impaired function of regulatory T,,2022
QA,W4288698344,366,auto,Sci,81,2016,Sci 81 2016,,2022
QA,W4288698344,367,auto,The,regulation,of IL -,The regulation of IL -,,2022
QA,W4288698344,368,auto,Targeting,STAT3,in cancer immunotherapy,Targeting STAT3 in cancer immunotherapy,,2022
QA,W4288698344,369,auto,Res,166,2006 Conversion of,Res 166 2006 Conversion of,,2022
QA,W4288698344,370,auto,Induced,regulatory,T cells :,Induced regulatory T cells :,,2022
QA,W4288698344,371,auto,Redox,regulation,in tumor cell,Redox regulation in tumor cell,,2022
QA,W4288698344,372,auto,Target,Ther,2 17036 2017,Target Ther 2 17036 2017,,2022
QA,W4288698344,373,auto,Cancer,8,433 2020,Cancer 8 433 2020,,2022
QA,W4288698344,374,auto,Role,of,conserved non-coding DNA,Role of conserved non-coding DNA,,2022
QA,W4288698344,375,auto,Med,209,2012 TGF -,Med 209 2012 TGF -,,2022
QA,W4288698344,376,auto,Akt,promotes,irradiation - induced,Akt promotes irradiation - induced,,2022
QA,W4288698344,377,auto,Protein,kinase,B promot,Protein kinase B promot,,2022
QA,W4288698344,378,auto,es,radiation,- induced regulatory,es radiation - induced regulatory,,2022
QA,W4288698344,379,auto,J.,Immunol,76 2012 Polarization,J. Immunol 76 2012 Polarization,,2022
QA,W4288698344,380,auto,Target,Ther,6 416 2021,Target Ther 6 416 2021,,2022
QA,W4288698344,381,auto,The,essential,role of type,The essential role of type,,2022
QA,W4288698344,382,auto,Immunol,7,629 2016 Type,Immunol 7 629 2016 Type,,2022
QA,W4288698344,383,auto,Neutrophil,dynamics,in the tumor,Neutrophil dynamics in the tumor,,2022
QA,W4288698344,384,auto,Invest,131,143759,Invest 131 143759,,2022
QA,W4288698344,386,auto,Neutrophil,plasticity,in the tumor,Neutrophil plasticity in the tumor,,2022
QA,W4288698344,387,auto,A,Schernberg,P Blanchard C,A Schernberg P Blanchard C,,2022
QA,W4288698344,388,auto,Neutrophils,in,cancer : neutral,Neutrophils in cancer : neutral,,2022
QA,W4288698344,389,auto,Tumor,associated,neutrophils .,Tumor associated neutrophils .,,2022
QA,W4288698344,390,auto,their,role,"in tumorigenesis ,","their role in tumorigenesis ,",,2022
QA,W4288698344,391,auto,Oncol,9,1146 2019,Oncol 9 1146 2019,,2022
QA,W4288698344,392,auto,Tumor,-,associated neutrophils in,Tumor - associated neutrophils in,,2022
QA,W4288698344,394,auto,Tumor,-,associated neutrophils in,Tumor - associated neutrophils in,,2022
QA,W4288698344,395,auto,Role,of,neutrophils and myeloid,Role of neutrophils and myeloid,,2022
QA,W4288698344,396,auto,Neutrophils,in,the activation and,Neutrophils in the activation and,,2022
QA,W4288698344,397,auto,The,multifaceted,functions of neutrophils,The multifaceted functions of neutrophils,,2022
QA,W4288698344,398,auto,Neutrophils,in,the tumor microenvironment,Neutrophils in the tumor microenvironment,,2022
QA,W4288698344,399,auto,Sci.,USA,Natl Acad .,Sci. USA Natl Acad .,,2022
QA,W4288698344,400,auto,Sci.,USA,2019 116 GLUT1,Sci. USA 2019 116 GLUT1,,2022
QA,W4288698344,401,auto,ation,and,anti -PD -,ation and anti -PD -,,2022
QA,W4288698344,402,auto,Invest,124,2014 Anti -,Invest 124 2014 Anti -,,2022
QA,W4288698344,403,auto,Key,role,for neutrophils in,Key role for neutrophils in,,2022
QA,W4288698344,404,auto,Sci.,USA,113 2016 Radiotherapy,Sci. USA 113 2016 Radiotherapy,,2022
QA,W4288698344,405,auto,Lung,Cancer,Res 10 2021,Lung Cancer Res 10 2021,,2022
QA,W4288698344,406,auto,Implications,of,macrophage polarization in,Implications of macrophage polarization in,,2022
QA,W4288698344,407,auto,Macrophage,polarization,states in the,Macrophage polarization states in the,,2022
QA,W4288698344,408,auto,Tumor,-,associated macrophages in,Tumor - associated macrophages in,,2022
QA,W4288698344,409,auto,Immunol,11,583084 2020 TREM2,Immunol 11 583084 2020 TREM2,,2022
QA,W4288698344,410,auto,Target,Ther,5 233 2020,Target Ther 5 233 2020,,2022
QA,W4288698344,411,auto,Oncol,10,188 2020 NK,Oncol 10 188 2020 NK,,2022
QA,W4288698344,412,auto,Oncol,144,2020 Dynamic changes,Oncol 144 2020 Dynamic changes,,2022
QA,W4288698344,414,auto,Med,12,7843 2020 Inhibition,Med 12 7843 2020 Inhibition,,2022
QA,W4288698344,415,auto,Invest,120,2010 Recruitment of,Invest 120 2010 Recruitment of,,2022
QA,W4288698344,416,auto,Oncol,2,89 2012,Oncol 2 89 2012,,2022
QA,W4288698344,417,auto,The,irradiated,tumor microenvironment :,The irradiated tumor microenvironment :,,2022
QA,W4288698344,418,auto,Physiol,4,157 2013,Physiol 4 157 2013,,2022
QA,W4288698344,419,auto,Reprogramming,of,tumor - associated,Reprogramming of tumor - associated,,2022
QA,W4288698344,420,auto,The,impact,of the myeloid,The impact of the myeloid,,2022
QA,W4288698344,421,auto,Dev.,Immunol,281958 2013 .,Dev. Immunol 281958 2013 .,,2022
QA,W4288698344,423,auto,Macrophage,biology,plays a central,Macrophage biology plays a central,,2022
QA,W4288698344,424,auto,J,40,2017,J 40 2017,,2022
QA,W4288698344,425,auto,Blockade,of,tumor necrosis factor,Blockade of tumor necrosis factor,,2022
QA,W4288698344,426,auto,ophages,as,a radiosensitizing strategy,ophages as a radiosensitizing strategy,,2022
QA,W4288698344,427,auto,Cancer,8,667 2020,Cancer 8 667 2020,,2022
QA,W4288698344,428,auto,Molecular,mechanisms,that influence the,Molecular mechanisms that influence the,,2022
QA,W4288698344,429,auto,Immunol,5,614 2014 Expression,Immunol 5 614 2014 Expression,,2022
QA,W4288698344,432,auto,Phys,104,2019 Fibroblast -,Phys 104 2019 Fibroblast -,,2022
QA,W4288698344,433,auto,Sci,40,2019 MDSC :,Sci 40 2019 MDSC :,,2022
QA,W4288698344,434,auto,Cancer,8,1223 2020 MDSC,Cancer 8 1223 2020 MDSC,,2022
QA,W4288698344,435,auto,Tumor,-,induced neurogenesis and,Tumor - induced neurogenesis and,,2022
QA,W4288698344,436,auto,Target,Ther,5 99 2020,Target Ther 5 99 2020,,2022
QA,W4288698344,437,auto,Res,5,2017,Res 5 2017,,2022
QA,W4288698344,438,auto,Myeloid,-,derived suppressor cells,Myeloid - derived suppressor cells,,2022
QA,W4288698344,439,auto,Target,Ther,6 362 2021,Target Ther 6 362 2021,,2022
QA,W4288698344,440,auto,Cancer,Res,26 2020 TAM,Cancer Res 26 2020 TAM,,2022
QA,W4288698344,441,auto,ts,anti,-PD - 1,ts anti -PD - 1,,2022
QA,W4288698344,442,auto,Res,7,2019 Olaparib suppresses,Res 7 2019 Olaparib suppresses,,2022
QA,W4288698344,443,auto,Ther,29,2021 Critical immunosuppressive,Ther 29 2021 Critical immunosuppressive,,2022
QA,W4288698344,444,auto,Rep,45,2021 Myeloid immunosuppression,Rep 45 2021 Myeloid immunosuppression,,2022
QA,W4288698344,445,auto,Res,6,"2018 Phenotype ,","Res 6 2018 Phenotype ,",,2022
QA,W4288698344,446,auto,Treg,expansion,Y Luan Am.,Treg expansion Y Luan Am.,,2022
QA,W4288698344,447,auto,Cancer,Res,21 2015,Cancer Res 21 2015,,2022
QA,W4288698344,448,auto,Host,STING,- dependent MDSC,Host STING - dependent MDSC,,2022
QA,W4288698344,449,auto,The,unfolded,protein response mediator,The unfolded protein response mediator,,2022
QA,W4288698344,450,auto,Oncol,10,896 2020 Lactate,Oncol 10 896 2020 Lactate,,2022
QA,W4288698344,451,auto,Res,8,2020 SIRT1 limits,Res 8 2020 SIRT1 limits,,2022
QA,W4288698344,452,auto,Antigen,presentation,by dendritic cells,Antigen presentation by dendritic cells,,2022
QA,W4288698344,453,auto,T,helper,cell responses K,T helper cell responses K,,2022
QA,W4288698344,454,auto,Rev.,Immunol,21 2021 Dendritic,Rev. Immunol 21 2021 Dendritic,,2022
QA,W4288698344,455,auto,Immunol,11,924 2020 Dendritic,Immunol 11 924 2020 Dendritic,,2022
QA,W4288698344,456,auto,Transcriptional,networks,driving dendritic cell,Transcriptional networks driving dendritic cell,,2022
QA,W4288698344,457,auto,pertoire,",",enhances MHC class,"pertoire , enhances MHC class",,2022
QA,W4288698344,458,auto,Med,203,2006 Chemotherapeutics and,Med 203 2006 Chemotherapeutics and,,2022
QA,W4288698344,459,auto,Med,2,94 2010,Med 2 94 2010,,2022
QA,W4288698344,460,auto,Toll,-,like receptor 4,Toll - like receptor 4,,2022
QA,W4288698344,461,auto,Med,13,2007,Med 13 2007,,2022
QA,W4288698344,462,auto,Immunogenic,cell,death in cancer,Immunogenic cell death in cancer,,2022
QA,W4288698344,463,auto,Res,189,2018 Radiation -,Res 189 2018 Radiation -,,2022
QA,W4288698344,464,auto,46,2017,Radiation sensitivity of,46 2017 Radiation sensitivity of,,2022
QA,W4288698344,466,auto,Acta,1846,2014,Acta 1846 2014,,2022
QA,W4288698344,467,auto,Tumor,-,reprogrammed resident T,Tumor - reprogrammed resident T,,2022
QA,W4288698344,468,auto,The,role,of lymphocytes in,The role of lymphocytes in,,2022
QA,W4288698344,469,auto,Immunol,7,591 2016 2,Immunol 7 591 2016 2,,2022
QA,W4288698344,470,auto,T,regulatory,cells in mice,T regulatory cells in mice,,2022
QA,W4288698344,471,auto,Mol.,Immunol,7 2010 TGFβ,Mol. Immunol 7 2010 TGFβ,,2022
QA,W4288698344,472,auto,Res,155,104745,Res 155 104745,,2022
QA,W4288698344,474,auto,Local,irradiation,sensitized tumors to,Local irradiation sensitized tumors to,,2022
QA,W4288698344,475,auto,Immunol,10,2857 2019,Immunol 10 2857 2019,,2022
QA,W4288698344,476,auto,Influence,of,low - dose,Influence of low - dose,,2022
QA,W4288698344,477,auto,Cancer,7,237 2019,Cancer 7 237 2019,,2022
QA,W4288698344,478,auto,Targeting,DNA,damage response promotes,Targeting DNA damage response promotes,,2022
QA,W4288698344,480,auto,unopharmacol,46,2017,unopharmacol 46 2017,,2022
QA,W4288698344,481,auto,Immune,priming,of the tumor,Immune priming of the tumor,,2022
QA,W4288698344,482,auto,High,extracellular,pressure promotes gastric,High extracellular pressure promotes gastric,,2022
QA,W4288698344,483,auto,Rep,36,2016,Rep 36 2016,,2022
QA,W4288698344,484,auto,Effect,of,radiotherapy on T,Effect of radiotherapy on T,,2022
QA,W4288698344,486,auto,Immunother,17,2021 External beam,Immunother 17 2021 External beam,,2022
QA,W4288698344,487,auto,Cancer,Res,23 2017 NK,Cancer Res 23 2017 NK,,2022
QA,W4288698344,488,auto,The,NK,cell - cancer,The NK cell - cancer,,2022
QA,W4288698344,489,auto,Immunol,21,2020 Selection and,Immunol 21 2020 Selection and,,2022
QA,W4288698344,490,auto,Immunother,65,2016 Human NK,Immunother 65 2016 Human NK,,2022
QA,W4288698344,491,auto,F,Cichocki,B Grzywacz J,F Cichocki B Grzywacz J,,2022
QA,W4288698344,492,auto,Immunol,10,2078 2019 NK,Immunol 10 2078 2019 NK,,2022
